date,market,turnover_krw,close,institution_net_x,individual_net_x,foreign_net_x,individual_ratio,foreign_ratio,institution_ratio,institution_net_y,individual_net_y,foreign_net_y,institution_net,individual_net,foreign_net,turnover_ma20,turnover_std20,turnover_ratio20,turnover_z20,turnover_chg_5d,turnover_chg_20d,ret_1d,ret_5d,ret_20d
2024-02-16,KOSDAQ,11690979000000.0,857.6,,,,,,,,,,,,,10572672000000.0,1551807004238.5725,1.1057733560636327,0.7206482487483818,0.2537006272053204,0.2829933228478354,-0.001873814317803535,0.05626170066016356,0.02947001980673436
2024-02-16,KOSPI,10221804000000.0,2648.76,,,,,,,,,,,,,10116309650000.0,2161170269497.1902,1.0104281456034712,0.04881353009938635,-0.11050394720354206,-0.0939400606190719,0.013375162598515677,0.01501391028441379,0.08738453959522152
2024-02-19,KOSDAQ,11285246000000.0,858.47,,,,,,,,,,,,,10661104950000.0,1538797087184.3013,1.0585437487884406,0.4056032177329218,0.1780987602098798,0.18585013723932753,0.0010144589552238958,0.038580657649592176,0.021586757583330396
2024-02-19,KOSPI,9820891000000.0,2680.26,,,,,,,,,,,,,10192345300000.0,2120275445718.641,0.9635555616429126,-0.17519153030331877,-0.21391668657043272,0.1832145045564082,0.011892357178453272,0.022875068693900102,0.09844920575072558
2024-02-20,KOSDAQ,11980947000000.0,866.17,,,,,,,,,,,,,10693651850000.0,1560421627062.1172,1.1203793772283694,0.8249662319943963,0.06100688147612465,0.05745255806945959,0.008969445641664686,0.024871324616931867,0.02788754791318082
2024-02-20,KOSPI,9999238000000.0,2657.79,,,,,,,,,,,,,10233580350000.0,2107419742561.5376,0.9771006488457386,-0.11119870677265287,-0.24786254452899026,0.08989020372363199,-0.008383515032123867,0.0030758895548075316,0.07483601187346833
2024-02-21,KOSDAQ,14794255000000.0,864.07,,,,,,,,,,,,,10790674350000.0,1750546000268.5854,1.3710222846267248,2.28704681247207,0.2937272536954192,0.1509630805819755,-0.0024244663287805723,0.012621586780733773,0.029034524646000204
2024-02-21,KOSPI,9150151000000.0,2653.31,,,,,,,,,,,,,10270092100000.0,2080497411167.8179,0.8909512116254537,-0.5383044910261909,-0.09473156315216591,0.08672711224197482,-0.0016856109775414962,0.012551423054319555,0.0766774200093332
2024-02-22,KOSDAQ,13534557000000.0,870.11,,,,,,,,,,,,,10878464450000.0,1844226571235.5996,1.2441606131277103,1.440220302335447,0.2080774694433869,0.14906516011242266,0.006990174407166094,0.012686072089477474,0.03570960945590462
2024-02-22,KOSPI,10278919000000.0,2664.27,,,,,,,,,,,,,10382568050000.0,2012687129191.339,0.9900170122169342,-0.051497845093114045,-0.03854682208177629,0.280160285949137,0.004130689591491432,0.019309051955007872,0.0749048862063817
2024-02-23,KOSDAQ,14804335000000.0,868.57,,,,,,,,,,,,,11085159500000.0,2040858788641.3345,1.3355094259130869,1.8223580782264583,0.26630413073190873,0.38741638812441925,-0.0017698911631862657,0.012791511194029992,0.03869841307805455
2024-02-23,KOSPI,10282074000000.0,2667.7,,,,,,,,,,,,,10524345400000.0,1891184894347.8022,0.9769799079380272,-0.12810561290124423,0.005896219493153998,0.3807878491543777,0.0012874070570925156,0.007150515713012728,0.08017605448457088
2024-02-26,KOSDAQ,10721421000000.0,867.4,,,,,,,,,,,,,10977530100000.0,1997862393398.4746,0.9766696973119664,-0.12819156156412967,-0.04996125029086651,-0.16720417082200267,-0.0013470416892134018,0.010402227218190507,0.05300216087600451
2024-02-26,KOSPI,10950641000000.0,2647.08,,,,,,,,,,,,,10665660550000.0,1806090846548.0881,1.026719437456689,0.1577885467636759,0.11503538731872709,0.347881021198281,-0.007729504816883392,-0.012379396028743606,0.07154480759733461
2024-02-27,KOSDAQ,11046066000000.0,853.75,,,,,,,,,,,,,10967706000000.0,1996973514565.0828,1.007144611644404,0.03923937870406152,-0.07803064315366726,-0.0174766431951191,-0.015736684344016538,-0.01433898657307453,0.019719554727437805
2024-02-27,KOSPI,12634502000000.0,2625.05,,,,,,,,,,,,,10940161000000.0,1653513397726.6975,1.1548734977483421,1.0246914251371857,0.2635464822419469,0.7684252752434637,-0.008322377865421449,-0.012318505224265142,0.05910286618036298
2024-02-28,KOSDAQ,11873586000000.0,863.39,,,,,,,,,,,,,10901809400000.0,1940680736031.0557,1.089139019436535,0.5007400660798074,-0.19741913330546212,-0.09990753149106868,0.011291361639824249,-0.0007869732776280003,0.05402006982933316
2024-02-28,KOSPI,10266443000000.0,2652.29,,,,,,,,,,,,,11005557100000.0,1595874458009.1155,0.9328417368349304,-0.4631405034967846,0.1219971123973802,0.14599753687020445,0.010376945201043597,-0.0003844254911788969,0.06064023353927972
2024-02-29,KOSDAQ,10859125000000.0,862.96,,,,,,,,,,,,,10958368950000.0,1921053048860.5642,0.9909435473059155,-0.05166122302497823,-0.1976741462613073,0.1162827584973336,-0.000498036808394775,-0.008217351829079012,0.053855359890579546
2024-02-29,KOSPI,12975398000000.0,2642.36,,,,,,,,,,,,,11217605450000.0,1559562350608.067,1.1566994451565418,1.1271062996068377,0.26233099025296336,0.4855458815806091,-0.003743934486801881,-0.008223640997346293,0.05744734493618964
2024-03-04,KOSDAQ,11042247000000.0,872.97,,,,,,,,,,,,,11078363300000.0,1842104298783.64,0.9967399245699047,-0.01960600169265549,-0.2541207018079502,0.2776888488792413,0.011599610642439862,0.005065797805588579,0.09225013763074918
2024-03-04,KOSPI,12680158000000.0,2674.27,,,,,,,,,,,,,11401591850000.0,1500151446056.0767,1.1121392667638774,0.8522913825543227,0.23322959939794252,0.40883913324141186,0.012076325708835878,0.002462795666679174,0.07095459114409164
2024-03-05,KOSDAQ,11740941000000.0,866.37,,,,,,,,,,,,,11216494300000.0,1778835289967.9836,1.0467567393138157,0.29482589138955034,0.09509187261651242,0.3076989561856833,-0.007560397264510854,-0.0011874567673506586,0.08468443654301194
2024-03-05,KOSPI,12207053000000.0,2649.4,,,,,,,,,,,,,11338820400000.0,1434193835832.6836,1.0765716864163402,0.6053802340434059,0.11473410551948504,-0.09325390370066977,-0.009299734133053073,0.0008764374329450764,0.042061625354971266
2024-03-06,KOSDAQ,11395839000000.0,870.67,,,,,,,,,,,,,11355340700000.0,1670486910627.7483,1.003566453977026,0.024243410554340254,0.03166493844958018,0.3221901235550524,0.004963237415884558,0.019818448023426027,0.06860831891208563
2024-03-06,KOSPI,10533006000000.0,2641.49,,,,,,,,,,,,,11147063200000.0,1252752963484.049,0.9449130960341195,-0.4901662322092911,-0.16632994319839434,-0.26691981918340213,-0.002985581641126389,0.00626273785261211,0.010010285587559453
2024-03-07,KOSDAQ,12198654000000.0,863.37,,,,,,,,,,,,,11576522050000.0,1449756988579.862,1.053740834018452,0.4291284366281425,0.027377407297171974,0.5689532653712972,-0.008384347686264504,-2.3164502715999902e-05,0.06854045223331973
2024-03-07,KOSPI,10871921000000.0,2647.62,,,,,,,,,,,,,11066847600000.0,1213926421644.48,0.9823864385735284,-0.16057530054905397,0.05897641471345039,-0.1285894548458657,0.002320659930569624,-0.001760742603561516,0.021730321729164004
2024-03-08,KOSDAQ,12751303000000.0,873.18,,,,,,,,,,,,,11727734600000.0,1403686449128.5024,1.0872775889727246,0.7292001719012791,0.17424774095518747,0.3109113634840237,0.01136245178776174,0.011842959117456031,0.08196721311475397
2024-03-08,KOSPI,11479441000000.0,2680.35,,,,,,,,,,,,,11121494350000.0,1206263763193.6196,1.0321851217772726,0.2967399510139685,-0.11529180068310818,0.10522643514575547,0.012362045912933217,0.014377299081124395,0.04042776181973462
2024-03-11,KOSDAQ,11219825000000.0,875.93,,,,,,,,,,,,,11822467050000.0,1292540885957.2283,0.9490256942606577,-0.4662460248239622,0.016081690619671907,0.20317568268952768,0.003149407911312574,0.003390723621659264,0.07883781653364852
2024-03-11,KOSPI,8856059000000.0,2659.84,,,,,,,,,,,,,10989713300000.0,1303723575566.4631,0.8058498668932519,-1.6365848865415622,-0.30158133676252297,-0.22935036478565363,-0.007651985748129864,-0.005395865039805159,0.019259804259689428
2024-03-12,KOSDAQ,11572841000000.0,889.71,,,,,,,,,,,,,11922149000000.0,1182635819566.7017,0.9707009197754533,-0.29536396092584166,-0.014317421406001452,0.20812161597594447,0.015731850718664786,0.02693999099691813,0.07637494253429788
2024-03-12,KOSPI,9731031000000.0,2681.81,,,,,,,,,,,,,10851592450000.0,1282179964553.031,0.89673760278382,-0.8739502105623906,-0.20283536083606746,-0.2211092566279541,0.008259895332050071,0.01223295840567662,0.023466599499297747
2024-03-13,KOSDAQ,13226875000000.0,889.93,,,,,,,,,,,,,12018890050000.0,1207259527404.5225,1.1005071970019396,1.0006008837197062,0.1606758396639334,0.17134358372710579,0.0002472715828751859,0.02212089540239126,0.052984677276223024
2024-03-13,KOSPI,10957571000000.0,2693.57,,,,,,,,,,,,,10734749550000.0,1147226851929.1714,1.020757023623341,0.1942261459669502,0.04030805640858848,-0.1757772372171832,0.004385098124028319,0.019716145054495815,0.016579610815054213
2024-03-14,KOSDAQ,10621404000000.0,887.52,,,,,,,,,,,,,11978191550000.0,1241208763240.6614,0.8867285145394089,-1.093117926800303,-0.12929705195343688,-0.0711800068804046,-0.0027080781634509776,0.027971784982105063,0.04010312902847768
2024-03-14,KOSPI,14142603000000.0,2718.76,,,,,,,,,,,,,10936496400000.0,1365219378443.1414,1.2931566456694485,2.3484186136122354,0.30083754287765707,0.39919571936785414,0.009351901008698427,0.026869414795174684,0.0375283351523803
2024-03-15,KOSDAQ,9667731000000.0,880.46,,,,,,,,,,,,,11901408850000.0,1335573517410.5708,0.8123181987819871,-1.6724484432206224,-0.24182407084201507,-0.13707053716354478,-0.007954750315485759,0.008337341670675125,0.024732021275357674
2024-03-15,KOSPI,13235768000000.0,2666.84,,,,,,,,,,,,,11063733600000.0,1456659158275.771,1.196320200623775,1.4911068163474903,0.1529976067649983,0.2380262171331764,-0.01909694125262995,-0.005040386516686146,0.020292294743285533
2024-03-18,KOSDAQ,9027309000000.0,894.48,,,,,,,,,,,,,11768225350000.0,1482401822795.3838,0.7670917858485774,-1.8489698999637085,-0.19541445610782704,-0.22783977287103163,0.015923494536946636,0.021177491352048827,0.04300373134328361
2024-03-18,KOSPI,9523806000000.0,2685.84,,,,,,,,,,,,,11028833700000.0,1485959439587.2437,0.8635370030105722,-1.0128322886242795,0.07540001709564037,-0.06828520679911299,0.007124536905101175,0.009775024061597692,0.013999003307207936
2024-03-19,KOSDAQ,9613691000000.0,891.91,,,,,,,,,,,,,11684647600000.0,1556342414752.8635,0.8227625966229397,-1.330656146339656,-0.16928859560068266,-0.14811861433946594,-0.0028731777121904223,0.0024727158287531914,0.03895302107237297
2024-03-19,KOSPI,10702805000000.0,2656.17,,,,,,,,,,,,,11072929400000.0,1461104740606.642,0.9665739402257907,-0.2533181843255991,0.0998634163224843,0.08979979515096947,-0.011046823340184142,-0.009560707134360746,-0.00898793400640241
2024-03-20,KOSDAQ,9692221000000.0,891.45,,,,,,,,,,,,,11570211300000.0,1616394454431.3193,0.8376874672980259,-1.1618391134982675,-0.26723273637953027,-0.19103047530383033,-0.0005157471045283968,0.0017079995055790942,0.029185956567417515
2024-03-20,KOSPI,12739395000000.0,2690.14,,,,,,,,,,,,,11209937250000.0,1483427495465.499,1.1364376727443322,1.0310296625047095,0.16261122104524817,0.274036581587517,0.01278909105968351,-0.001273402955928482,0.012171766768630965
2024-03-21,KOSDAQ,10668754000000.0,904.29,,,,,,,,,,,,,11363936250000.0,1436535840012.605,0.938825576393039,-0.4839296247519311,0.0044579793782442145,-0.27885831358186,0.014403499915867313,0.018895348837209225,0.04654715474440718
2024-03-21,KOSPI,14013557000000.0,2754.86,,,,,,,,,,,,,11453107550000.0,1526011553426.241,1.2235593648991796,1.6778702915133323,-0.009124628613275787,0.5315110100368836,0.02405822745284647,0.01327811208050722,0.03827294963649175
2024-03-22,KOSDAQ,9982250000000.0,903.98,,,,,,,,,,,,,11186320900000.0,1372197380599.7168,0.8923622064158735,-0.8774764600365019,0.03253286629510077,-0.26246200743770187,-0.00034281038162531363,0.026713308952138526,0.038926112790336864
2024-03-22,KOSPI,11532687000000.0,2748.56,,,,,,,,,,,,,11515795950000.0,1500781049121.406,1.001466772255547,0.011254839611606527,-0.12867262405929147,0.1219746940315416,-0.0022868675722178544,0.030643008204466637,0.03163718391904724
2024-03-25,KOSDAQ,9321801000000.0,913.69,,,,,,,,,,,,,10912194200000.0,1139230738880.8508,0.8542554163854599,-1.3960237779067994,0.03262234626066296,-0.3703330139449019,0.010741388083807202,0.02147616492263671,0.051947453860943904
2024-03-25,KOSPI,9979717000000.0,2737.57,,,,,,,,,,,,,11500678100000.0,1515315306663.8582,0.8677503111751298,-1.0037258208316866,0.047870672712148954,-0.029406226798212143,-0.00399845737404303,0.019260268668275016,0.026191100948382617
2024-03-26,KOSDAQ,13452125000000.0,916.09,,,,,,,,,,,,,11048729400000.0,1271159928030.4824,1.2175268768913827,1.8907106391591402,0.3992674613735765,0.25469608925906373,0.0026267114666900238,0.027110358668475554,0.05613327184689876
2024-03-26,KOSPI,12188273000000.0,2757.09,,,,,,,,,,,,,11562559700000.0,1516940972732.6113,1.0541154654535536,0.4124836175219413,0.138792400683746,0.11301913741853098,0.007130411277154636,0.03799455607133573,0.04155900086132647
2024-03-27,KOSDAQ,12664350000000.0,911.25,,,,,,,,,,,,,11129643600000.0,1321490075319.4988,1.1378935799884913,1.1613453847763113,0.3066509729813218,0.1465031985142946,-0.005283323690903785,0.02221100454316005,0.06734992679355778
2024-03-27,KOSPI,12461944000000.0,2755.11,,,,,,,,,,,,,11553931800000.0,1511002305751.3713,1.0785890219639345,0.6009336958281315,-0.021778977730104176,-0.01365768116543098,-0.0007181484826392914,0.02415115941921253,0.0495457229386107
2024-03-28,KOSDAQ,12312957000000.0,910.05,,,,,,,,,,,,,11151612150000.0,1338056570445.0164,1.1041414312458848,0.8679340437854247,0.15411387309145952,0.03700406936876521,-0.0013168724279836175,0.006369638058587368,0.05404278483651659
2024-03-28,KOSPI,11925009000000.0,2745.82,,,,,,,,,,,,,11636860100000.0,1481854460698.5186,1.0247617396379973,0.1944515521883114,-0.14903767829966363,0.16155215589274685,-0.003371916184834678,-0.0032814734687062197,0.0352638663192939
2024-03-29,KOSDAQ,11675532000000.0,905.5,,,,,,,,,,,,,11192432500000.0,1341113629656.083,1.0431630478897238,0.36022264580510355,0.16962929199328802,0.07518165598056936,-0.004999725289819179,0.0016814531294939705,0.04929544822471499
2024-03-29,KOSPI,11190103000000.0,2746.63,,,,,,,,,,,,,11547595350000.0,1450417444374.3428,0.96904183605637,-0.24647548978853406,-0.029705479737722862,-0.1375907698553832,0.00029499384519016125,-0.0007021858718746499,0.03946093643561066
2024-04-01,KOSDAQ,10050371000000.0,912.45,,,,,,,,,,,,,11142838700000.0,1365085065225.6487,0.9019578646507734,-0.8002927640406168,0.078157643571237,-0.08982555814953241,0.007675317504141299,-0.001357134257789827,0.045224921818619146
2024-04-01,KOSPI,10066835000000.0,2747.86,,,,,,,,,,,,,11416929200000.0,1460695304853.5562,0.8817462930399884,-0.924281878304083,0.008729506057135739,-0.20609546032470571,0.0004478215121803686,0.0037588079939507857,0.0275177899015433
2024-04-02,KOSDAQ,12348934000000.0,891.59,,,,,,,,,,,,,11173238350000.0,1385719349723.3145,1.1052242521972155,0.8484370592319075,-0.08200867892619201,0.05178400947590145,-0.02286152665899499,-0.026744097195690375,0.029109964564793422
2024-04-02,KOSPI,13116888000000.0,2753.16,,,,,,,,,,,,,11462420950000.0,1500230842146.3013,1.144338360736961,1.102808316907444,0.07618921893200126,0.07453355039910114,0.0019287736638693431,-0.0014254159276629874,0.03916358420774513
2024-04-03,KOSDAQ,12269823000000.0,879.96,,,,,,,,,,,,,11216937550000.0,1406730039028.117,1.0938656781591871,0.7484630460634925,-0.031152566061424358,0.07669325619640643,-0.013044112204040004,-0.03433744855967069,0.010669943836356
2024-04-03,KOSPI,13257040000000.0,2706.97,,,,,,,,,,,,,11598622650000.0,1534669282708.5547,1.1429839904309673,1.080635006307705,0.06380192368060711,0.25861885961139675,-0.016777085240233025,-0.017472986559520454,0.024789039519362177
2024-04-04,KOSDAQ,11502171000000.0,882.9,,,,,,,,,,,,,11182113400000.0,1389665524992.6858,1.0286222817235962,0.23031268621396114,-0.06584819552281385,-0.05709506966916189,0.003341060957316122,-0.029833525630459823,0.022620660898571954
2024-04-04,KOSPI,11978194000000.0,2742.0,,,,,,,,,,,,,11653936300000.0,1527015897318.3484,1.027823877842888,0.21234729813189337,0.004459954705275271,0.1017550624218111,0.01294066797932758,-0.0013912055415140623,0.03564710947945704
2024-04-05,KOSDAQ,11298372000000.0,872.29,,,,,,,,,,,,,11109466850000.0,1340421080589.7507,1.017003979808446,0.1409297068924689,-0.03230345306749194,-0.11394372794686158,-0.012017215992751185,-0.03667586968525682,-0.0010192629240247664
2024-04-05,KOSPI,11293864000000.0,2714.21,,,,,,,,,,,,,11644657450000.0,1528694919358.1157,0.9698751593590244,-0.22947250334768876,0.009272568804773229,-0.016166031081130128,-0.010134938001458815,-0.011803555629990248,0.012632678568097466
2024-04-08,KOSDAQ,10485550000000.0,860.57,,,,,,,,,,,,,11072753100000.0,1347277569146.09,0.9469686450427581,-0.4358441893842051,0.04329979460459721,-0.06544442538096629,-0.013435898611700137,-0.056857910022466984,-0.017535647825739353
2024-04-08,KOSPI,10560913000000.0,2717.65,,,,,,,,,,,,,11729900150000.0,1407763237652.9014,0.9003412531179986,-0.8303861890505099,0.049079775321637875,0.192507073405902,0.0012674037749473843,-0.01099400988405519,0.02173439003849853
2024-04-09,KOSDAQ,9018901000000.0,859.33,,,,,,,,,,,,,10945056100000.0,1416631850235.4314,0.8240159682689977,-1.3596723098382197,-0.2696615756469344,-0.22068392713595564,-0.001440905446390195,-0.03618255027535078,-0.03414595767160089
2024-04-09,KOSPI,10037705000000.0,2705.16,,,,,,,,,,,,,11745233850000.0,1386352530396.5344,0.8546194250529972,-1.2316700208363311,-0.23474950765760905,0.031515057345927744,-0.0045958824719887215,-0.017434511615743387,0.00870680622415465
2024-04-11,KOSDAQ,6661341000000.0,858.1,,,,,,,,,,,,,10616779400000.0,1607847137163.9648,0.6274351899974487,-2.4600836165164828,-0.4570955913544963,-0.4963783206539716,-0.001431347677842032,-0.02484203827446707,-0.03576685806748836
2024-04-11,KOSPI,12789893000000.0,2706.96,,,,,,,,,,,,,11836849950000.0,1392092767837.1416,1.080514921961987,0.6846117385414754,-0.0352376548611153,0.1672197241523692,0.0006653950228452388,-3.694167279189031e-06,0.0049710978366999115
2024-04-12,KOSDAQ,8172048000000.0,860.47,,,,,,,,,,,,,10494311600000.0,1698218864199.2993,0.7787121548782676,-1.3674701470796193,-0.2895212564654098,-0.23060567134062504,0.002761915860622244,-0.025404915618982837,-0.030478186407066787
2024-04-12,KOSPI,11903471000000.0,2681.82,,,,,,,,,,,,,11724893350000.0,1282632548645.9194,1.015230641735432,0.1392274429559153,-0.006238252611370343,-0.1583253097043027,-0.009287170848479409,-0.02194748358862142,-0.013587076461327952
2024-04-15,KOSDAQ,8174897000000.0,852.42,,,,,,,,,,,,,10419669900000.0,1767841678945.854,0.7845639140641106,-1.2697816364067935,-0.276453545696672,-0.15441410192319172,-0.009355352307459985,-0.02277912162239626,-0.03184698907389327
2024-04-15,KOSPI,10506647000000.0,2670.43,,,,,,,,,,,,,11588437300000.0,1258377312082.5144,0.9066491648533146,-0.859670855166423,-0.06970307062312775,-0.2061928707121491,-0.0042471157646674085,-0.016129923624185416,0.001346162499437531
2024-04-16,KOSDAQ,8423064000000.0,832.81,,,,,,,,,,,,,10389457650000.0,1797798807278.802,0.8107318287206262,-1.0937784817959624,-0.19669793191582707,-0.06693522953518038,-0.02300509138687501,-0.03225768967079967,-0.0689450854127539
2024-04-16,KOSPI,12257739000000.0,2609.63,,,,,,,,,,,,,11725133950000.0,1167505181099.1768,1.0454242187996496,0.4561907378420075,0.16067038900898067,0.2870630712133364,-0.0227678688450923,-0.039747576030761844,-0.028374735650671723
2024-04-17,KOSDAQ,7958566000000.0,833.03,,,,,,,,,,,,,10306701400000.0,1871953368432.2883,0.7721739178356326,-1.254377079898364,-0.11756809393960532,-0.17216332415926416,0.00026416589618283304,-0.030605238965240478,-0.06601562937964589
2024-04-17,KOSPI,9779318000000.0,2584.18,,,,,,,,,,,,,11678959600000.0,1226820890013.2007,0.8373449635017146,-1.5484261928239254,-0.02574164114207378,-0.08628457680019397,-0.009752340370090873,-0.044721938813231055,-0.027102933923657035
2024-04-18,KOSDAQ,7774116000000.0,855.65,,,,,,,,,,,,,10210796150000.0,1952494021351.7546,0.7613623742748012,-1.2479834116536923,0.16704969765096855,-0.19790149234112597,0.02715388401378105,-0.0028551450879851226,-0.04015929104268334
2024-04-18,KOSPI,10571080000000.0,2634.7,,,,,,,,,,,,,11570543850000.0,1223981744378.0642,0.9136199764715468,-0.8165676118869343,-0.17348174843995956,-0.17020549249002803,0.019549721768607364,-0.026694151372757657,-0.020608592861338093
2024-04-19,KOSDAQ,9020717000000.0,841.91,,,,,,,,,,,,,10128394300000.0,1966872843374.6943,0.8906364358267529,-0.5631667058351797,0.1038502221230222,-0.15447324026779508,-0.01605796762695033,-0.021569607307634242,-0.06898229550254897
2024-04-19,KOSPI,14044807000000.0,2591.86,,,,,,,,,,,,,11572106350000.0,1227280068347.431,1.2136776637902227,2.0147810705746774,0.17989173073971454,0.002229983436753402,-0.01625991573993235,-0.033544384037705766,-0.05916816099547706
2024-04-22,KOSDAQ,8014044000000.0,845.82,,,,,,,,,,,,,10029984000000.0,2023007325608.6377,0.7990086524564745,-0.9965065249546186,-0.01967645586237965,-0.19717057777555158,0.004644201874309806,-0.007742662067994566,-0.0643377065864289
2024-04-22,KOSPI,11021071000000.0,2629.44,,,,,,,,,,,,,11546525550000.0,1233461314698.9207,0.9544924100566339,-0.42600002427174605,0.04896176677488073,-0.044362254867404305,0.014499239928082552,-0.01534958789408436,-0.04333905754285872
2024-04-23,KOSDAQ,7393251000000.0,845.44,,,,,,,,,,,,,9933556500000.0,2102923862356.9236,0.7442702923167548,-1.20798738626365,-0.12226109168825028,-0.20688598694608473,-0.00044926816580359574,0.015165523949040027,-0.07469710733399726
2024-04-23,KOSPI,9948338000000.0,2623.02,,,,,,,,,,,,,11544956600000.0,1235577313665.599,0.8617042354234575,-1.292204528475273,-0.18840350573625364,-0.0031442775381306243,-0.0024415845198978436,0.00513099558174912,-0.041843678883097146
2024-04-24,KOSDAQ,7930464000000.0,862.23,,,,,,,,,,,,,9657473450000.0,1975256211375.2156,0.8211737822587543,-0.8743217411768669,-0.0035310381292308346,-0.41046756553332653,0.019859481453444294,0.03505275920435036,-0.05879334999836261
2024-04-24,KOSPI,10227695000000.0,2675.75,,,,,,,,,,,,,11446927700000.0,1259396335979.1877,0.8934882151828389,-0.9681088194146918,0.04584951629551259,-0.16085773595652153,0.020102782289117105,0.03543483813047077,-0.0295021199888289
2024-04-25,KOSDAQ,8018437000000.0,853.26,,,,,,,,,,,,,9425177800000.0,1873597909852.3853,0.8507464973233715,-0.7508232116414095,0.0314274960651475,-0.36684970014252605,-0.01040325667165376,-0.0027931981534505823,-0.06363786008230454
2024-04-25,KOSPI,8987959000000.0,2628.62,,,,,,,,,,,,,11273228450000.0,1348456112897.089,0.7972834969027883,-1.6947303127946933,-0.14975962720932956,-0.278767502084747,-0.017613753153321587,-0.0023076631115497293,-0.04591105255325567
2024-04-26,KOSDAQ,8089482000000.0,856.82,,,,,,,,,,,,,9214004050000.0,1765904285071.8164,0.8779551165923354,-0.6367967162808417,-0.10323292483291513,-0.343010618813986,0.004172233551320792,0.017709731443978693,-0.05849129168726985
2024-04-26,KOSPI,10148866000000.0,2656.33,,,,,,,,,,,,,11184421300000.0,1361693657402.0461,0.90741091807763,-0.7604906539520201,-0.2773937014584821,-0.14894269681473615,0.01054165303467225,0.024874028689821026,-0.03259135704452598
2024-04-29,KOSDAQ,7575250000000.0,869.72,,,,,,,,,,,,,9008989950000.0,1701945022002.2893,0.8408545288697985,-0.8424126111390169,-0.05475313087874234,-0.35118588172256304,0.015055670969398527,0.02825660305975264,-0.03951408061844286
2024-04-29,KOSPI,10491388000000.0,2687.44,,,,,,,,,,,,,11149485550000.0,1370475051256.2964,0.9409750748544626,-0.4801966656720461,-0.04806093709041526,-0.06244044402450988,0.011711647272740988,0.02205792868443468,-0.02155004496419255
2024-04-30,KOSDAQ,8036165000000.0,868.93,,,,,,,,,,,,,8908279650000.0,1696665195114.8896,0.902100665418603,-0.5140169389405933,0.08695957975726776,-0.20041110920183947,-0.0009083383157798552,0.027784348978046713,-0.047695764151460485
2024-04-30,KOSPI,11347130000000.0,2692.06,,,,,,,,,,,,,11213500300000.0,1346942127601.633,1.01191685882418,0.09920968188732891,0.14060559663332706,0.12717949583955623,0.0017191081475307346,0.026320805788747403,-0.020306711404511235
2024-05-02,KOSDAQ,7919463000000.0,867.48,,,,,,,,,,,,,8686806100000.0,1501813434452.2146,0.911665681129915,-0.5109443572662459,-0.001387182389328001,-0.35869258026644246,-0.0016687189992288243,0.0060888626004662605,-0.02704157740665558
2024-05-02,KOSPI,9059053000000.0,2683.65,,,,,,,,,,,,,11010608550000.0,1350755461032.1826,0.8227567948549038,-1.4447881991228189,-0.11426250000611082,-0.30935958285227416,-0.00312400169387006,0.002952443240213043,-0.02524735213354823
2024-05-03,KOSDAQ,8669937000000.0,865.59,,,,,,,,,,,,,8506811800000.0,1243250064745.8655,1.0191758327132616,0.13120868007623604,0.08125024864571495,-0.2933934743801928,-0.002178724581546554,0.014450460586456604,-0.016330287740351834
2024-05-03,KOSPI,7850447000000.0,2676.63,,,,,,,,,,,,,10740278900000.0,1416906756279.5833,0.7309351156607302,-2.039535690822678,-0.1265595448310345,-0.40782806720052134,-0.0026158403666648455,0.018264336419870686,-0.011208103525343738
2024-05-07,KOSDAQ,8043081000000.0,871.26,,,,,,,,,,,,,8333857300000.0,1026295024853.9746,0.965109037804139,-0.2833262297470192,-0.005735966777600798,-0.3007336614974686,0.006550445360967716,0.016853014635512586,-0.013183826027862722
2024-05-07,KOSPI,11153672000000.0,2734.36,,,,,,,,,,,,,10699052800000.0,1390746459880.2456,1.0424915371947692,0.3268886264424835,0.09900672646579434,-0.06883525179171412,0.021568165940006656,0.029375115290645404,-0.0027862873814733513
2024-05-08,KOSDAQ,8407170000000.0,872.42,,,,,,,,,,,,,8189297200000.0,754335642800.492,1.0266045784734739,0.28882739676881924,0.10982079799346556,-0.25589545113225165,0.0013314050914767783,0.003104447408361244,0.00014903300507862483
2024-05-08,KOSPI,10293633000000.0,2745.05,,,,,,,,,,,,,10649041250000.0,1386208011003.5479,0.966625328829485,-0.25638882994385637,-0.01884926951514898,-0.08856410879394339,0.003909507160724912,0.021436757657845362,0.011362422214935552
2024-05-09,KOSDAQ,9789656000000.0,870.15,,,,,,,,,,,,,8154502500000.0,651943689942.1848,1.200521552357118,2.508120755252662,0.21819997473919472,-0.06636695261574266,-0.0026019577726323906,0.0014040256407306106,0.011132156593885334
2024-05-09,KOSPI,11102793000000.0,2712.14,,,,,,,,,,,,,10676135250000.0,1389686119636.5212,1.0399636891074417,0.30701735015644704,-0.021532933878434468,0.051309957765962144,-0.011988852662064509,0.00745897193970424,-0.0020274869832392906
2024-05-10,KOSDAQ,9692426000000.0,864.16,,,,,,,,,,,,,8188178750000.0,713439520950.2952,1.1837096252936588,2.108443961719917,0.2238741439918337,0.07467927633311411,-0.006883870597023556,-0.003827177571817275,0.005620657954452879
2024-05-10,KOSPI,11566879000000.0,2727.63,,,,,,,,,,,,,10752593950000.0,1394769086699.395,1.07572917323824,0.5838135199332083,0.2768309226140966,0.15234299075336444,0.005711357083336477,0.01638812810910517,0.008306347868518138
